Date,DEXCHUS,Reverse,,Yuan Index Calc,Yuan Index,DEXBZUS,Reverse,,Real Index Calc,Real Index,DEXJPUS,Reverse,,Yen Index Calc,Yen Index,DEXUSUK,Pound Index Calc,Pound Index,DEXUSEU,Euro Index Calc,Euro Index,Olympic Index,,,,
27/02/2001,8.2781,0.1208,0.1208,100.0108721,100.0108721,2.034,0.491642085,0.491642085,90.80629302,90.80629302,116.2,0.008605852,0.008605852,93.64027539,93.64027539,1.4405,98.16013629,98.16013629,0.9128,103.6565978,103.6565978,103.6565978,,,,
28/02/2001,8.2783,0.1208,0.1208,100.0084558,100.0084558,2.0465,0.48863914,0.48863914,90.25164916,90.25164916,117.28,0.008526603,0.008526603,92.77796726,92.77796726,1.4433,98.35093697,98.35093697,0.9212,104.6104928,104.6104928,104.6104928,,,,
01/03/2001,8.2778,0.1208,0.1208,100.0144966,100.0144966,2.043,0.48947626,0.48947626,90.4062653,90.4062653,117.33,0.008522969,0.008522969,92.73843007,92.73843007,1.4553,99.16865417,99.16865417,0.9291,105.5076084,105.5076084,105.5076084,,,,
02/03/2001,8.2782,0.1208,0.1208,100.0096639,100.0096639,2.032,0.492125984,0.492125984,90.89566929,90.89566929,119.06,0.008399126,0.008399126,91.39089535,91.39089535,1.4725,100.3407155,100.3407155,0.934,106.0640472,106.0640472,106.0640472,,,,
05/03/2001,8.2777,0.1208,0.1208,100.0157048,100.0157048,2.025,0.49382716,0.49382716,91.20987654,91.20987654,119.08,0.008397716,0.008397716,91.37554585,91.37554585,1.4687,100.0817717,100.0817717,0.9289,105.4848967,105.4848967,105.4848967,,,,
06/03/2001,8.2778,0.1208,0.1208,100.0144966,100.0144966,2.022,0.494559842,0.494559842,91.34520277,91.34520277,118.87,0.008412552,0.008412552,91.53697316,91.53697316,1.4655,99.8637138,99.8637138,0.9313,105.7574381,105.7574381,105.7574381,,,,
07/03/2001,8.2773,0.1208,0.1208,100.0205381,100.0205381,2.047,0.488519785,0.488519785,90.2296043,90.2296043,119.86,0.008343067,0.008343067,90.78091106,90.78091106,1.4612,99.57069847,99.57069847,0.9274,105.3145583,105.3145583,105.3145583,,,,
08/03/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.043,0.48947626,0.48947626,90.4062653,90.4062653,119.51,0.008367501,0.008367501,91.04677433,91.04677433,1.4667,99.94548552,99.94548552,0.9281,105.3940495,105.3940495,105.3940495,,,,
09/03/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.057,0.486144871,0.486144871,89.79095771,89.79095771,119.71,0.008353521,0.008353521,90.8946621,90.8946621,1.4675,100,100,0.9315,105.7801499,105.7801499,105.7801499,,,,
12/03/2001,8.2784,0.1208,0.1208,100.0072478,100.0072478,2.065,0.484261501,0.484261501,89.44309927,89.44309927,120.63,0.008289812,0.008289812,90.20144243,90.20144243,1.467,99.96592845,99.96592845,0.93,105.6098115,105.6098115,105.6098115,,,,
13/03/2001,8.2783,0.1208,0.1208,100.0084558,100.0084558,2.062,0.484966052,0.484966052,89.57322987,89.57322987,120.2,0.008319468,0.008319468,90.52412646,90.52412646,1.4513,98.89608177,98.89608177,0.9148,103.8837156,103.8837156,103.8837156,,,,
14/03/2001,8.2778,0.1208,0.1208,100.0144966,100.0144966,2.075,0.481927711,0.481927711,89.01204819,89.01204819,120.97,0.008266512,0.008266512,89.94792097,89.94792097,1.4497,98.78705281,98.78705281,0.9133,103.7133772,103.7133772,103.7133772,,,,
15/03/2001,8.2776,0.1208,0.1208,100.0169131,100.0169131,2.1025,0.475624257,0.475624257,87.84780024,87.84780024,122.23,0.008181298,0.008181298,89.02069868,89.02069868,1.4436,98.3713799,98.3713799,0.9046,102.7254145,102.7254145,102.7254145,,,,
16/03/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.129,0.469704086,0.469704086,86.75434476,86.75434476,122.85,0.008140008,0.008140008,88.57142857,88.57142857,1.4265,97.20613288,97.20613288,0.8929,101.3967749,101.3967749,101.3967749,,,,
19/03/2001,8.2772,0.1208,0.1208,100.0217465,100.0217465,2.171,0.460617227,0.460617227,85.07600184,85.07600184,122.57,0.008158603,0.008158603,88.77376193,88.77376193,1.4237,97.0153322,97.0153322,0.8985,102.032705,102.032705,102.032705,,,,
20/03/2001,8.2772,0.1208,0.1208,100.0217465,100.0217465,2.1,0.476190476,0.476190476,87.95238095,87.95238095,122.73,0.008147967,0.008147967,88.65802982,88.65802982,1.4285,97.34241908,97.34241908,0.9054,102.8162616,102.8162616,102.8162616,,,,
21/03/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.107,0.474608448,0.474608448,87.66018035,87.66018035,123.62,0.008089306,0.008089306,88.01973791,88.01973791,1.431,97.51277683,97.51277683,0.897,101.8623666,101.8623666,101.8623666,,,,
22/03/2001,8.2768,0.1208,0.1208,100.0265803,100.0265803,2.146,0.465983225,0.465983225,86.06710158,86.06710158,123.84,0.008074935,0.008074935,87.86337209,87.86337209,1.4223,96.91993186,96.91993186,0.8881,100.851692,100.851692,100.851692,,,,
23/03/2001,8.2773,0.1208,0.1208,100.0205381,100.0205381,2.172,0.460405157,0.460405157,85.03683241,85.03683241,122.64,0.008153947,0.008153947,88.72309198,88.72309198,1.4292,97.39011925,97.39011925,0.8926,101.3627072,101.3627072,101.3627072,,,,
26/03/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.136,0.468164794,0.468164794,86.47003745,86.47003745,122.81,0.008142659,0.008142659,88.60027685,88.60027685,1.4345,97.75127768,97.75127768,0.8955,101.6920282,101.6920282,101.6920282,,,,
27/03/2001,8.2773,0.1208,0.1208,100.0205381,100.0205381,2.124,0.470809793,0.470809793,86.95856874,86.95856874,122.99,0.008130742,0.008130742,88.47060737,88.47060737,1.429,97.37649063,97.37649063,0.891,101.1810129,101.1810129,101.1810129,,,,
28/03/2001,8.2777,0.1208,0.1208,100.0157048,100.0157048,2.125,0.470588235,0.470588235,86.91764706,86.91764706,122.62,0.008155276,0.008155276,88.7375632,88.7375632,1.4352,97.79897785,97.79897785,0.8882,100.8630479,100.8630479,100.8630479,,,,
29/03/2001,8.2779,0.1208,0.1208,100.0132884,100.0132884,2.143,0.466635558,0.466635558,86.18758749,86.18758749,123.45,0.008100446,0.008100446,88.14094775,88.14094775,1.4302,97.45826235,97.45826235,0.8807,100.0113559,100.0113559,100.0113559,,,,
30/03/2001,8.2777,0.1208,0.1208,100.0157048,100.0157048,2.175,0.459770115,0.459770115,84.91954023,84.91954023,125.54,0.007965589,0.007965589,86.67357018,86.67357018,1.419,96.69505963,96.69505963,0.8794,99.86372928,99.86372928,99.86372928,,,,
02/04/2001,8.2776,0.1208,0.1208,100.0169131,100.0169131,2.158,0.46339203,0.46339203,85.58850788,85.58850788,126.75,0.007889546,0.007889546,85.84615385,85.84615385,1.42,96.76320273,96.76320273,0.8824,100.2044061,100.2044061,100.2044061,,,,
03/04/2001,8.2772,0.1208,0.1208,100.0217465,100.0217465,2.173,0.460193281,0.460193281,84.99769903,84.99769903,125.41,0.007973846,0.007973846,86.763416,86.763416,1.4305,97.47870528,97.47870528,0.893,101.4081308,101.4081308,101.4081308,,,,
04/04/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.165,0.461893764,0.461893764,85.31177829,85.31177829,125.38,0.007975754,0.007975754,86.7841761,86.7841761,1.435,97.78534923,97.78534923,0.9013,102.35067,102.35067,102.35067,,,,
05/04/2001,8.2768,0.1208,0.1208,100.0265803,100.0265803,2.168,0.461254613,0.461254613,85.19372694,85.19372694,124.33,0.008043111,0.008043111,87.51709161,87.51709161,1.4266,97.21294719,97.21294719,0.8976,101.9305019,101.9305019,101.9305019,,,,
06/04/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.151,0.464900046,0.464900046,85.86703859,85.86703859,124.03,0.008062566,0.008062566,87.7287753,87.7287753,1.4383,98.01022147,98.01022147,0.9002,102.2257552,102.2257552,102.2257552,,,,
09/04/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.167,0.461467467,0.461467467,85.23304107,85.23304107,124.85,0.008009612,0.008009612,87.1525831,87.1525831,1.447,98.60306644,98.60306644,0.9014,102.3620259,102.3620259,102.3620259,,,,
10/04/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.146,0.465983225,0.465983225,86.06710158,86.06710158,124.48,0.008033419,0.008033419,87.41163239,87.41163239,1.436,97.85349233,97.85349233,0.8884,100.8857597,100.8857597,100.8857597,,,,
11/04/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.156,0.463821892,0.463821892,85.66790353,85.66790353,124.82,0.008011537,0.008011537,87.17352988,87.17352988,1.434,97.71720613,97.71720613,0.8856,100.5677947,100.5677947,100.5677947,,,,
12/04/2001,8.2772,0.1208,0.1208,100.0217465,100.0217465,2.1622,0.462491906,0.462491906,85.42225511,85.42225511,123.51,0.00809651,0.00809651,88.09812971,88.09812971,1.4391,98.06473595,98.06473595,0.8922,101.3172837,101.3172837,101.3172837,,,,
13/04/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.156,0.463821892,0.463821892,85.66790353,85.66790353,124.15,0.008054772,0.008054772,87.64397906,87.64397906,1.4354,97.81260647,97.81260647,0.8888,100.9311833,100.9311833,100.9311833,,,,
16/04/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.183,0.458085204,0.458085204,84.60833715,84.60833715,124.64,0.008023107,0.008023107,87.29942234,87.29942234,1.436,97.85349233,97.85349233,0.8862,100.63593,100.63593,100.63593,,,,
17/04/2001,8.2775,0.1208,0.1208,100.0181214,100.0181214,2.193,0.455996352,0.455996352,84.22252622,84.22252622,123.67,0.008086035,0.008086035,87.98415137,87.98415137,1.4287,97.3560477,97.3560477,0.8814,100.0908471,100.0908471,100.0908471,,,,
18/04/2001,8.2775,0.1208,0.1208,100.0181214,100.0181214,2.17,0.460829493,0.460829493,85.11520737,85.11520737,122.35,0.008173273,0.008173273,88.93338782,88.93338782,1.4257,97.1516184,97.1516184,0.8816,100.1135589,100.1135589,100.1135589,,,,
19/04/2001,8.2773,0.1208,0.1208,100.0205381,100.0205381,2.195,0.455580866,0.455580866,84.14578588,84.14578588,121.87,0.008205465,0.008205465,89.28366292,89.28366292,1.4366,97.89437819,97.89437819,0.8909,101.1696571,101.1696571,101.1696571,,,,
20/04/2001,8.2775,0.1208,0.1208,100.0181214,100.0181214,2.228,0.448833034,0.448833034,82.8994614,82.8994614,122.52,0.008161933,0.008161933,88.80999021,88.80999021,1.4428,98.31686542,98.31686542,0.9032,102.566432,102.566432,102.566432,,,,
23/04/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.258,0.442869796,0.442869796,81.79805137,81.79805137,121.68,0.008218277,0.008218277,89.42307692,89.42307692,1.4377,97.9693356,97.9693356,0.896,101.7488076,101.7488076,101.7488076,,,,
24/04/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.26,0.442477876,0.442477876,81.72566372,81.72566372,122.08,0.00819135,0.00819135,89.13007864,89.13007864,1.4365,97.88756388,97.88756388,0.8946,101.5898251,101.5898251,101.5898251,,,,
25/04/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.295,0.435729847,0.435729847,80.47930283,80.47930283,122.21,0.008182636,0.008182636,89.03526716,89.03526716,1.4397,98.10562181,98.10562181,0.8972,101.8850784,101.8850784,101.8850784,,,,
26/04/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.267,0.441111601,0.441111601,81.47331275,81.47331275,123.13,0.008121498,0.008121498,88.37001543,88.37001543,1.4378,97.97614991,97.97614991,0.9011,102.3279582,102.3279582,102.3279582,,,,
27/04/2001,8.2773,0.1208,0.1208,100.0205381,100.0205381,2.222,0.450045005,0.450045005,83.12331233,83.12331233,123.76,0.008080155,0.008080155,87.92016807,87.92016807,1.4362,97.86712095,97.86712095,0.8924,101.3399955,101.3399955,101.3399955,,,,
30/04/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.189,0.456829603,0.456829603,84.37642759,84.37642759,123.57,0.008092579,0.008092579,88.05535324,88.05535324,1.4306,97.48551959,97.48551959,0.8874,100.7722008,100.7722008,100.7722008,,,,
01/05/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.203,0.453926464,0.453926464,83.84021788,83.84021788,121.92,0.0082021,0.0082021,89.24704724,89.24704724,1.434,97.71720613,97.71720613,0.8937,101.4876221,101.4876221,101.4876221,,,,
02/05/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.233,0.447828034,0.447828034,82.71383789,82.71383789,121.72,0.008215577,0.008215577,89.39369044,89.39369044,1.4345,97.75127768,97.75127768,0.8925,101.3513514,101.3513514,101.3513514,,,,
03/05/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.2375,0.446927374,0.446927374,82.54748603,82.54748603,121.19,0.008251506,0.008251506,89.7846357,89.7846357,1.4322,97.59454855,97.59454855,0.8891,100.965251,100.965251,100.965251,,,,
04/05/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.2145,0.451569203,0.451569203,83.40483179,83.40483179,121.05,0.008261049,0.008261049,89.88847584,89.88847584,1.4362,97.86712095,97.86712095,0.8934,101.4535544,101.4535544,101.4535544,,,,
07/05/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.201,0.454338937,0.454338937,83.91640164,83.91640164,121.34,0.008241305,0.008241305,89.67364431,89.67364431,1.44,98.12606474,98.12606474,0.8916,101.2491483,101.2491483,101.2491483,,,,
08/05/2001,8.2785,0.1208,0.1208,100.0060397,100.0060397,2.2315,0.448129061,0.448129061,82.7694376,82.7694376,121.66,0.008219628,0.008219628,89.43777741,89.43777741,1.4315,97.54684838,97.54684838,0.8848,100.4769475,100.4769475,100.4769475,,,,
09/05/2001,8.2775,0.1208,0.1208,100.0181214,100.0181214,2.2605,0.442380004,0.442380004,81.70758682,81.70758682,122.25,0.008179959,0.008179959,89.00613497,89.00613497,1.4209,96.82453152,96.82453152,0.8845,100.4428799,100.4428799,100.4428799,,,,
10/05/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.2785,0.438885232,0.438885232,81.06210226,81.06210226,122.71,0.008149295,0.008149295,88.67247983,88.67247983,1.4186,96.66780239,96.66780239,0.8792,99.84101749,99.84101749,99.84101749,,,,
11/05/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.286,0.437445319,0.437445319,80.79615048,80.79615048,122.5,0.008163265,0.008163265,88.8244898,88.8244898,1.4177,96.60647359,96.60647359,0.8759,99.466273,99.466273,99.466273,,,,
14/05/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.309,0.433087917,0.433087917,79.99133824,79.99133824,123.12,0.008122157,0.008122157,88.37719298,88.37719298,1.4176,96.59965928,96.59965928,0.8748,99.34135816,99.34135816,99.34135816,,,,
15/05/2001,8.2709,0.1209,0.1209,100.0979337,100.0979337,2.337,0.427899016,0.427899016,79.03294822,79.03294822,123.26,0.008112932,0.008112932,88.27681324,88.27681324,1.4236,97.00851789,97.00851789,0.8788,99.79559391,99.79559391,99.79559391,,,,
16/05/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.3235,0.430385195,0.430385195,79.49214547,79.49214547,123.59,0.00809127,0.00809127,88.04110365,88.04110365,1.4293,97.39693356,97.39693356,0.8842,100.4088122,100.4088122,100.4088122,,,,
17/05/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.306,0.433651344,0.433651344,80.0954033,80.0954033,122.68,0.008151288,0.008151288,88.69416368,88.69416368,1.431,97.51277683,97.51277683,0.8828,100.2498297,100.2498297,100.2498297,,,,
18/05/2001,8.2768,0.1208,0.1208,100.0265803,100.0265803,2.295,0.435729847,0.435729847,80.47930283,80.47930283,123.67,0.008086035,0.008086035,87.98415137,87.98415137,1.4333,97.66950596,97.66950596,0.8774,99.6366114,99.6366114,99.6366114,,,,
21/05/2001,8.2778,0.1208,0.1208,100.0144966,100.0144966,2.327,0.42973786,0.42973786,79.37258272,79.37258272,122.91,0.008136034,0.008136034,88.52819136,88.52819136,1.438,97.98977853,97.98977853,0.8762,99.50034068,99.50034068,99.50034068,,,,
22/05/2001,8.2774,0.1208,0.1208,100.0193297,100.0193297,2.302,0.434404865,0.434404865,80.23457863,80.23457863,122.79,0.008143986,0.008143986,88.61470804,88.61470804,1.4278,97.29471891,97.29471891,0.8657,98.30797184,98.30797184,98.30797184,,,,
23/05/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.345,0.426439232,0.426439232,78.76332623,78.76332623,120.39,0.008306338,0.008306338,90.3812609,90.3812609,1.4245,97.06984668,97.06984668,0.8598,97.63797411,97.63797411,97.63797411,,,,
24/05/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.355,0.42462845,0.42462845,78.42887473,78.42887473,120.15,0.00832293,0.00832293,90.56179775,90.56179775,1.4103,96.10221465,96.10221465,0.857,97.32000908,97.32000908,97.32000908,,,,
25/05/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.34,0.427350427,0.427350427,78.93162393,78.93162393,120.75,0.008281573,0.008281573,90.11180124,90.11180124,1.4207,96.8109029,96.8109029,0.8577,97.39950034,97.39950034,97.39950034,,,,
28/05/2001,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,,,
29/05/2001,8.2768,0.1208,0.1208,100.0265803,100.0265803,2.335,0.428265525,0.428265525,79.1006424,79.1006424,120.1,0.008326395,0.008326395,90.59950042,90.59950042,1.4187,96.6746167,96.6746167,0.8547,97.05882353,97.05882353,97.05882353,,,,
30/05/2001,8.2777,0.1208,0.1208,100.0157048,100.0157048,2.3575,0.424178155,0.424178155,78.3457052,78.3457052,120.27,0.008314625,0.008314625,90.47143926,90.47143926,1.4251,97.11073254,97.11073254,0.8576,97.38814445,97.38814445,97.38814445,,,,
31/05/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.359,0.423908436,0.423908436,78.29588809,78.29588809,118.88,0.008411844,0.008411844,91.52927322,91.52927322,1.4175,96.59284497,96.59284497,0.8455,96.01408131,96.01408131,96.01408131,,,,
01/06/2001,8.2777,0.1208,0.1208,100.0157048,100.0157048,2.385,0.419287212,0.419287212,77.44234801,77.44234801,119.13,0.008394191,0.008394191,91.33719466,91.33719466,1.416,96.49063032,96.49063032,0.8452,95.98001363,95.98001363,95.98001363,,,,
04/06/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.3595,0.423818606,0.423818606,78.27929646,78.27929646,119.5,0.008368201,0.008368201,91.05439331,91.05439331,1.4123,96.23850085,96.23850085,0.8449,95.94594595,95.94594595,95.94594595,,,,
05/06/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.39,0.418410042,0.418410042,77.28033473,77.28033473,120.27,0.008314625,0.008314625,90.47143926,90.47143926,1.4113,96.17035775,96.17035775,0.8504,96.5705201,96.5705201,96.5705201,,,,
06/06/2001,8.2772,0.1208,0.1208,100.0217465,100.0217465,2.382,0.419815281,0.419815281,77.53988245,77.53988245,120.35,0.008309098,0.008309098,90.41130037,90.41130037,1.3906,94.75979557,94.75979557,0.8452,95.98001363,95.98001363,95.98001363,,,,
07/06/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.39,0.418410042,0.418410042,77.28033473,77.28033473,119.91,0.008339588,0.008339588,90.74305729,90.74305729,1.39,94.71890971,94.71890971,0.8506,96.59323189,96.59323189,96.59323189,,,,
08/06/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.374,0.421229992,0.421229992,77.80117944,77.80117944,120.6,0.008291874,0.008291874,90.2238806,90.2238806,1.3817,94.15332198,94.15332198,0.8505,96.58187599,96.58187599,96.58187599,,,,
11/06/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.374,0.421229992,0.421229992,77.80117944,77.80117944,122.02,0.008195378,0.008195378,89.17390592,89.17390592,1.373,93.560477,93.560477,0.8425,95.6734045,95.6734045,95.6734045,,,,
12/06/2001,8.2771,0.1208,0.1208,100.0229549,100.0229549,2.39,0.418410042,0.418410042,77.28033473,77.28033473,121.74,0.008214227,0.008214227,89.37900444,89.37900444,1.3781,93.90800681,93.90800681,0.8479,96.28662276,96.28662276,96.28662276,,,,
13/06/2001,8.2779,0.1208,0.1208,100.0132884,100.0132884,2.41,0.414937759,0.414937759,76.63900415,76.63900415,121.89,0.008204118,0.008204118,89.26901304,89.26901304,1.3909,94.7802385,94.7802385,0.8536,96.9339087,96.9339087,96.9339087,,,,
14/06/2001,8.2773,0.1208,0.1208,100.0205381,100.0205381,2.4235,0.412626367,0.412626367,76.21208995,76.21208995,121.42,0.008235875,0.008235875,89.61456103,89.61456103,1.4005,95.43441227,95.43441227,0.8598,97.63797411,97.63797411,97.63797411,,,,
15/06/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.4035,0.416059913,0.416059913,76.84626586,76.84626586,122.97,0.008132065,0.008132065,88.48499634,88.48499634,1.4056,95.78194208,95.78194208,0.8628,97.97865092,97.97865092,97.97865092,,,,
18/06/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.47,0.4048583,0.4048583,74.77732794,74.77732794,123.2,0.008116883,0.008116883,88.31980519,88.31980519,1.4034,95.63202726,95.63202726,0.861,97.77424483,97.77424483,97.77424483,,,,
19/06/2001,8.2779,0.1208,0.1208,100.0132884,100.0132884,2.471,0.404694456,0.404694456,74.74706597,74.74706597,122.97,0.008132065,0.008132065,88.48499634,88.48499634,1.4008,95.4548552,95.4548552,0.8558,97.18373836,97.18373836,97.18373836,,,,
20/06/2001,8.2770,0.1208,0.1208,100.0241633,100.0241633,2.476,0.403877221,0.403877221,74.59612278,74.59612278,123.3,0.0081103,0.0081103,88.24817518,88.24817518,1.3952,95.07325383,95.07325383,0.8506,96.59323189,96.59323189,96.59323189,,,,
21/06/2001,8.2769,0.1208,0.1208,100.0253718,100.0253718,2.388,0.418760469,0.418760469,77.34505863,77.34505863,124.4,0.008038585,0.008038585,87.46784566,87.46784566,1.4167,96.53833049,96.53833049,0.8544,97.02475585,97.02475585,97.02475585,,,,
22/06/2001,8.2767,0.1208,0.1208,100.0277889,100.0277889,2.318,0.431406385,0.431406385,79.68075928,79.68075928,124.25,0.00804829,0.00804829,87.57344064,87.57344064,1.414,96.35434412,96.35434412,0.857,97.32000908,97.32000908,97.32000908,,,,
25/06/2001,8.2768,0.1208,0.1208,100.0265803,100.0265803,2.312,0.432525952,0.432525952,79.88754325,79.88754325,124.02,0.008063216,0.008063216,87.73584906,87.73584906,1.413,96.28620102,96.28620102,0.8611,97.78560073,97.78560073,97.78560073,,,,
