Date,Index,Value
20/05/2003,Euro,132.693618
21/05/2003,Euro,132.9434476
22/05/2003,Euro,132.8639564
23/05/2003,Euro,133.8405633
27/05/2003,Euro,134.6014081
28/05/2003,Euro,133.3409039
29/05/2003,Euro,134.397002
30/05/2003,Euro,133.6134454
02/06/2003,Euro,133.3636157
03/06/2003,Euro,132.8866682
04/06/2003,Euro,132.9548035
05/06/2003,Euro,134.7944583
06/06/2003,Euro,132.8071769
09/06/2003,Euro,133.3522598
10/06/2003,Euro,132.7049739
11/06/2003,Euro,133.5907336
12/06/2003,Euro,133.6248013
13/06/2003,Euro,134.3402226
16/06/2003,Euro,134.4878492
17/06/2003,Euro,134.1358165
18/06/2003,Euro,132.9775153
19/06/2003,Euro,132.6141267
20/06/2003,Euro,131.9100613
23/06/2003,Euro,131.1378605
24/06/2003,Euro,130.5700659
25/06/2003,Euro,131.6375199
26/06/2003,Euro,129.7865092
27/06/2003,Euro,129.7183738
30/06/2003,Euro,130.6154894
01/07/2003,Euro,131.5012491
02/07/2003,Euro,130.8653191
03/07/2003,Euro,130.6268453
07/07/2003,Euro,128.7871906
08/07/2003,Euro,127.9241426
09/07/2003,Euro,128.4465137
10/07/2003,Euro,129.3436293
11/07/2003,Euro,128.3670225
14/07/2003,Euro,128.2988871
15/07/2003,Euro,127.560754
16/07/2003,Euro,127.2882126
17/07/2003,Euro,126.7771974
18/07/2003,Euro,127.6288894
21/07/2003,Euro,128.84397
22/07/2003,Euro,128.6054963
23/07/2003,Euro,130.4110834
24/07/2003,Euro,129.9227799
25/07/2003,Euro,130.7404043
28/07/2003,Euro,130.55871
29/07/2003,Euro,130.2066773
30/07/2003,Euro,129.0824438
31/07/2003,Euro,127.5380422
01/08/2003,Euro,127.776516
04/08/2003,Euro,128.741767
05/08/2003,Euro,128.8780377
06/08/2003,Euro,128.9688849
07/08/2003,Euro,129.3436293
08/08/2003,Euro,128.5600727
11/08/2003,Euro,128.8780377
12/08/2003,Euro,128.3670225
13/08/2003,Euro,128.5146491
14/08/2003,Euro,127.7424483
15/08/2003,Euro,127.8105837
18/08/2003,Euro,126.4819441
19/08/2003,Euro,126.2434704
20/08/2003,Euro,126.0958437
21/08/2003,Euro,124.6422893
22/08/2003,Euro,123.4499205
25/08/2003,Euro,123.6883943
26/08/2003,Euro,123.6997502
27/08/2003,Euro,123.8473768
28/08/2003,Euro,123.7338179
29/08/2003,Euro,124.7558483
02/09/2003,Euro,123.4612764
03/09/2003,Euro,123.1546673
04/09/2003,Euro,123.7678855
05/09/2003,Euro,125.743811
08/09/2003,Euro,126.3229616
09/09/2003,Euro,127.0724506
10/09/2003,Euro,127.1292301
11/09/2003,Euro,127.027027
12/09/2003,Euro,128.4010902
15/09/2003,Euro,128.3670225
16/09/2003,Euro,126.7999092
17/09/2003,Euro,127.6288894
18/09/2003,Euro,127.6402453
19/09/2003,Euro,128.84397
22/09/2003,Euro,130.2293891
23/09/2003,Euro,130.445151
24/09/2003,Euro,130.2748126
25/09/2003,Euro,130.4110834
26/09/2003,Euro,130.3883716
29/09/2003,Euro,131.4785374
30/09/2003,Euro,132.2961617
01/10/2003,Euro,132.9548035
02/10/2003,Euro,133.0570066
03/10/2003,Euro,131.6829434
06/10/2003,Euro,132.9320918
07/10/2003,Euro,133.8178515
08/10/2003,Euro,134.0563252
09/10/2003,Euro,132.8071769
10/10/2003,Euro,134.1358165
14/10/2003,Euro,133.1364978
15/10/2003,Euro,132.3188735
16/10/2003,Euro,132.4665001
17/10/2003,Euro,132.0690438
20/10/2003,Euro,132.5346355
21/10/2003,Euro,132.5914149
22/10/2003,Euro,134.0563252
23/10/2003,Euro,133.9427663
24/10/2003,Euro,134.3742903
27/10/2003,Euro,133.5680218
28/10/2003,Euro,132.7390416
29/10/2003,Euro,132.5573473
30/10/2003,Euro,132.795821
31/10/2003,Euro,131.8305701
03/11/2003,Euro,130.0704065
04/11/2003,Euro,130.55871
05/11/2003,Euro,130.2861685
06/11/2003,Euro,129.6502385
07/11/2003,Euro,130.6495571
10/11/2003,Euro,130.7631161
12/11/2003,Euro,132.262094
13/11/2003,Euro,132.9888712
14/11/2003,Euro,133.3522598
17/11/2003,Euro,133.3636157
18/11/2003,Euro,135.0556439
19/11/2003,Euro,135.2373382
20/11/2003,Euro,135.0783557
21/11/2003,Euro,135.2827618
24/11/2003,Euro,133.6361572
25/11/2003,Euro,133.8292074
26/11/2003,Euro,135.3395412
28/11/2003,Euro,136.213945
01/12/2003,Euro,135.7710652
02/12/2003,Euro,137.2246196
03/12/2003,Euro,137.3268226
04/12/2003,Euro,137.1451283
05/12/2003,Euro,138.0535998
08/12/2003,Euro,138.7349534
09/12/2003,Euro,138.8712242
10/12/2003,Euro,138.7122417
11/12/2003,Euro,138.1330911
12/12/2003,Euro,139.4957983
15/12/2003,Euro,139.5639337
16/12/2003,Euro,139.9954576
17/12/2003,Euro,140.59732
18/12/2003,Euro,140.5405405
19/12/2003,Euro,140.5859641
22/12/2003,Euro,140.9834204
23/12/2003,Euro,140.8812174
24/12/2003,Euro,141.5398592
26/12/2003,Euro,141.2786736
29/12/2003,Euro,141.778333
30/12/2003,Euro,142.1871451
31/12/2003,Euro,143.0501931
02/01/2004,Euro,142.9934136
05/01/2004,Euro,143.9813763
06/01/2004,Euro,145.0488303
07/01/2004,Euro,143.8223938
08/01/2004,Euro,145.0374744
09/01/2004,Euro,145.9573018
12/01/2004,Euro,145.3781513
13/01/2004,Euro,144.6173064
14/01/2004,Euro,144.5151033
15/01/2004,Euro,142.94799
