Date,Index,Value
01/09/2016,Pound,127.1178742
01/10/2016,Pound,87.49574106
01/11/2016,Pound,125.3917783
01/12/2016,Pound,120.7585737
01/01/2017,Pound,83.51618399
01/02/2017,Pound,122.1667045
01/03/2017,Pound,119.9636611
01/04/2017,Pound,85.03577513
01/05/2017,Pound,123.9155122
01/06/2017,Pound,127.3449921
01/07/2017,Pound,88.25212947
01/08/2017,Pound,133.9881899
01/09/2017,Pound,134.8853055
01/10/2017,Pound,90.41226576
01/11/2017,Pound,131.9327731
01/12/2017,Pound,135.2486941
01/01/2018,Pound,92.64735945
01/02/2018,Pound,141.7442653
01/03/2018,Pound,138.7235975
01/04/2018,Pound,95.61839864
01/05/2018,Pound,136.2707245
01/06/2018,Pound,132.6254826
01/07/2018,Pound,89.4923339
01/08/2018,Pound,132.477856
01/09/2018,Pound,87.44804089
01/10/2018,Pound,131.3536225
01/11/2018,Pound,129.4117647
01/12/2018,Pound,86.82793867
01/01/2019,Pound,85.84667802
01/02/2019,Pound,130.2975244
01/03/2019,Pound,129.1846468
01/04/2019,Pound,127.2995685
01/05/2019,Pound,127.7083806
01/06/2019,Pound,86.00340716
01/07/2019,Pound,128.4010902
01/08/2019,Pound,125.6188962
01/09/2019,Pound,82.35775128
01/10/2019,Pound,124.14263
01/11/2019,Pound,126.8339768
01/12/2019,Pound,88.14991482
01/01/2020,Pound,89.45826235
01/02/2020,Pound,88.62691652
01/03/2020,Pound,87.16183986
01/04/2020,Pound,124.1653418
01/05/2020,Pound,124.892119
01/06/2020,Pound,126.3116057
01/07/2020,Pound,127.8560073
01/08/2020,Pound,88.9471891
01/09/2020,Pound,135.6915739
01/10/2020,Pound,133.4544629
01/11/2020,Pound,87.9318569
01/12/2020,Pound,136.7136044
01/01/2021,Pound,92.3407155
01/02/2021,Pound,137.0656371
01/03/2021,Pound,136.8839428
01/04/2021,Pound,133.6815807
01/05/2021,Pound,94.80749574
01/06/2021,Pound,139.0074949
01/07/2021,Pound,134.6468317
01/08/2021,Pound,94.62350937
01/10/2000,Real,100
01/11/2000,Real,97.4789916
01/12/2000,Real,99.53440836
01/01/2001,Real,95.30443756
01/02/2001,Real,106.5637066
01/03/2001,Real,105.5076084
01/04/2001,Real,85.58850788
01/05/2001,Real,101.4876221
01/06/2001,Real,95.98001363
01/07/2001,Real,79.40670679
01/08/2001,Real,99.85237338
01/09/2001,Real,72.06398751
01/10/2001,Real,104.0086305
01/11/2001,Real,102.7027027
01/12/2001,Real,74.98984978
01/01/2002,Real,79.95670996
01/02/2002,Real,97.80831251
01/03/2002,Real,98.25119237
01/04/2002,Real,100
01/05/2002,Real,102.9071088
01/06/2002,Real,72.43137255
01/07/2002,Real,112.3438565
01/08/2002,Real,111.7760618
01/09/2002,Real,59.54223082
01/10/2002,Real,111.9577561
01/11/2002,Real,113.2296162
01/12/2002,Real,50.98688751
01/01/2003,Real,52.1383204
01/02/2003,Real,52.24893918
01/03/2003,Real,51.73669468
01/04/2003,Real,123.824665
01/05/2003,Real,127.6175335
01/06/2003,Real,62.04232449
01/07/2003,Real,131.5012491
01/08/2003,Real,127.776516
01/09/2003,Real,62.08403361
01/10/2003,Real,132.9548035
01/11/2003,Real,64.69352014
01/12/2003,Real,135.7710652
01/01/2004,Real,64.04299584
01/02/2004,Real,62.55715495
01/03/2004,Real,141.1651147
01/04/2004,Real,140.3361345
01/05/2004,Real,62.35651587
01/06/2004,Real,138.6554622
01/07/2004,Real,138.0649557
01/08/2004,Real,60.54745124
01/09/2004,Real,138.3034295
01/10/2004,Real,140.813082
01/11/2004,Real,144.6854417
01/12/2004,Real,151.1242335
01/01/2005,Real,69.1889867
01/02/2005,Real,147.8196684
01/03/2005,Real,149.7728821
01/04/2005,Real,146.4456053
01/05/2005,Real,73.44812502
01/06/2005,Real,138.9052918
01/07/2005,Real,135.7824211
01/08/2005,Real,138.4851238
01/09/2005,Real,141.346809
01/10/2005,Real,82.63982103
